playerId,playerName,team,position,age,exp,bye,risk,points,vor,adp,auctionValue
2553435,David Johnson,ARI,RB,26,2,8,3.684352743,281.8593399,166.8466888,1.3667,67.05
2540175,LeVeon Bell,PIT,RB,25,4,9,3.959627286,263.8417595,148.8291084,2.2333,64.3
2508061,Antonio Brown,PIT,WR,29,7,9,3.195750448,201.8247604,83.9553578,4.2,61.2
2543496,Odell Beckham,NYG,WR,25,3,8,3.287364781,184.6473673,66.77796473,4.35,55.55
2495454,Julio Jones,ATL,WR,28,6,5,3.808880191,198.8998395,81.03043692,4.7,58.6
79607,LeSean McCoy,BUF,RB,29,8,6,5.87862823,213.4578363,98.4451852,6.4333,52.2
2543583,Devonta Freeman,ATL,RB,25,3,5,3.129554827,207.2572711,92.24462006,7.525,45.3
2495450,A.J. Green,CIN,WR,29,6,6,3.237699845,171.4604258,53.59102318,7.775,50.35
2543468,Mike Evans,TB,WR,24,3,11,3.348148732,181.6649879,63.79558535,8.7667,52.2
2552469,Melvin Gordon,LAC,RB,24,2,8,3.988590068,196.2939022,81.28125116,10.1333,44.55
2552582,Jay Ajayi,MIA,RB,24,2,11,4.337429199,193.8817733,78.86912227,10.375,41.6
1032,Jordy Nelson,GB,WR,32,9,8,3.303268452,184.5092956,66.63989295,11.9667,45.9
2555224,Ezekiel Elliott,DAL,RB,22,1,6,5.713155017,171.7851522,56.77250115,12.175,49.85
2555418,Jordan Howard,CHI,RB,23,1,9,3.029062364,206.2826337,91.26998261,12.2,39.1
2495207,DeMarco Murray,TEN,RB,29,6,8,3.482354386,186.1086041,71.09595302,13.4,42.5
497240,Rob Gronkowski,NE,TE,28,7,9,5.797534337,156.3709718,54.00686984,15.2,34.45
2506363,Aaron Rodgers,GB,QB,34,12,8,2.733402419,336.6571916,76.77304968,15.725,33.4
2556370,Michael Thomas,NO,WR,23,1,5,3.369072753,171.6087431,53.73934046,16.6667,40.4
2543498,Brandin Cooks,NE,WR,24,3,9,3.515205053,153.3524573,35.48305474,17.225,33.35
2557973,Leonard Fournette,JAC,RB,21,0,8,4.158195602,172.5907996,57.5781485,17.425,32.05
2532865,T.Y. Hilton,IND,WR,28,5,11,3.263139848,154.9546868,37.08528419,17.625,36.35
2495663,Marshawn Lynch,OAK,RB,31,10,10,5.210341793,166.4781645,51.46551345,17.7,29
2504211,Tom Brady,NE,QB,40,17,9,2.370171845,316.8927682,57.00862635,18.4,28.05
2530747,Doug Baldwin,SEA,WR,29,6,6,3.440774214,156.3684173,38.49901475,18.45,30.85
2552475,Todd Gurley,LAR,RB,23,2,9,3.216817293,182.8324195,67.81976849,19.6667,36.4
497278,Dez Bryant,DAL,WR,29,7,6,4.000498495,159.8973138,42.02791121,19.7667,39.05
2533034,Lamar Miller,HOU,RB,26,5,7,5.110558733,174.816988,59.80433699,21.55,28.95
2557997,Christian McCaffrey,CAR,RB,21,0,11,3.637599521,140.455358,25.44270699,23.625,23.35
2552487,Amari Cooper,OAK,WR,23,2,10,3.580772453,147.8463296,29.97692702,23.8,32.2
2540165,DeAndre Hopkins,HOU,WR,25,4,7,2.89445992,142.2379776,24.36857497,24.35,27.9
2550189,Isaiah Crowell,CLE,RB,24,3,9,3.215351608,161.8417776,46.8291265,24.4,23
497328,Demaryius Thomas,DEN,WR,30,7,5,3.036951843,138.5583441,20.68894148,25.825,24.25
2531332,Terrelle Pryor,WAS,WR,28,6,5,4.563223243,136.9699752,19.10057257,26.5,21.1
2533039,Alshon Jeffery,PHI,WR,27,5,10,4.047031043,138.2147838,20.34538116,29.25,22.05
2540258,Travis Kelce,KC,TE,28,4,10,3.562249794,130.8103074,28.44620537,30.55,18.4
2543743,Carlos Hyde,SF,RB,26,3,11,5.609060619,156.3550921,41.34244101,30.65,19.25
2557991,Dalvin Cook,MIN,RB,22,0,9,3.88958696,149.3364,34.32374892,32.475,17
